"hhs_id","ccn","facility_name","address","city","zip","fips_code","state","geohash","geocoded_hospital_address"
"C400123-A","400123","Hospital Perea","15 DR BASORA STREET","MAYAGUEZ","00681","72097","PR","18.20409,-67.139946",
"C330005-A","330005","Buffalo General Medical Center (FKA Buffalo General Hospital)","100 HIGH ST","BUFFALO","14203","36029","NY","42.900803,-78.865659","POINT (-78.865983 42.900342)"
"C140101-A","140101","Morris Hospital & Healthcare Centers","150 W HIGH ST","MORRIS","60450","17063","IL","41.36904,-88.42576","POINT (-88.426168 41.368905)"
"C360247-A","360247","The Woods at Parkside","349 OLDE RIDENOUR ROAD","COLUMBUS","43230","39049","OH","40.027121,-82.881791","POINT (-82.881147 40.026831)"
"C18S130-A","18S130","Baptist Health Louisville Psych","4000 KRESGE WAY","LOUISVILLE","40207","21111","KY","38.238068,-85.638638","POINT (-85.639048 38.239235)"
"C084002-A","084002","Rockford Center","100 ROCKFORD DRIVE","NEWARK","19713","10003","DE","39.695259,-75.660644","POINT (-75.660446 39.695208)"
"C230077-A","230077","Ascension St Marys Hospital (FKA Ascension St Marys of Michigan St Marys Hospital)","800 S WASHINGTON AVENUE","SAGINAW","48601","26145","MI","43.424243,-83.938636","POINT (-83.941938 43.426009)"
"C054104-A","054104","Heritage Oaks Hospital","4250 AUBURN BLVD","SACRAMENTO","95841","06067","CA","38.643052,-121.36474","POINT (-121.365082 38.643741)"
"C381324-A","381324","St Charles Health System - Madras","470 NE A STREET","MADRAS","97741","41031","OR","44.637456,-121.120002","POINT (-121.121452 44.637361)"
"C042013-A","042013","Arkansas Continued Care Hospital of Jonesboro","3024 RED WOLF BOULEVARD, SUITE 1","JONESBORO","72401","05031","AR","35.808689,-90.666683","POINT (-90.669168 35.811409)"
"C340132-B","340132","Maria Parham Medical Center (AKA Maria Parham Health)","566 RUIN CREEK RD","HENDERSON","27536","37181","NC","36.331309,-78.449455","POINT (-78.447837 36.330366)"
"C490116-A","490116","LewisGale Hospital Pulaski","2400 LEE HIGHWAY","HILLSVILLE","24343","51035","VA","36.75,-80.77","POINT (-80.758102 37.069239)"
"C520035-A","520035","Aurora Sheboygan Memorial Medical Center","2629 N 7TH ST","SHEBOYGAN","53083","55117","WI","43.772612,-87.710376","POINT (-87.711206 43.772568)"
"C28006F-A","28006F","OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM)","4101 WOOLWORTH AVE","OMAHA","68105","31055","NE","41.242991,-95.97135","POINT (-95.974545 41.245155)"
"C130006-A","130006","St Lukes Boise Medical Center","190 EAST BANNOCK STREET","BOISE","83712","16001","ID","43.612402,-116.192586","POINT (-116.192202 43.612157)"
"C450828-A","450828","CHRISTUS Spohn Hospital Alice","2500 E MAIN ST","ALICE","78332","48249","TX","27.764735,-98.044871","POINT (-98.043699 27.765518)"
"C030136-A","030136","Arizona General Hospital - Laveen","7171 SOUTH 51ST AVENUE","LAVEEN","85339","04013","AZ","33.380767,-112.166999","POINT (-112.168233 33.380677)"
"C230080-A","230080","McLaren Central Michigan (FKA Central Michigan Community Hospital)","1221 SOUTH DRIVE","MOUNT PLEASANT","48858","26073","MI","43.598697,-84.762041","POINT (-84.761237 43.598529)"
"C453042-A","453042","Encompass Health Rehabilitation Hospital of City View (FKA Healthsouth Rehab of Cityview)","6701 OAKMONT BOULEVARD","FORT WORTH","76132","48439","TX","32.662059,-97.412803","POINT (-97.412785 32.662807)"
"C324010-A","324010","Mesilla Valley Hospital","3751 DEL REY BOULEVARD","LAS CRUCES","88012","35013","NM","32.356222,-106.774007","POINT (-106.77177 32.357683)"
"C420051-A","420051","McLeod Regional Medical Center","555 E CHEVES ST BOX 8700","FLORENCE","29506","45041","SC","34.195318,-79.764751","POINT (-79.758796 34.195931)"
"C194073-A","194073","Oceans Behavioral Hospital Broussard","420 ALBERTSONS PARKWAY","BROUSSARD","70518","22055","LA","30.13837,-91.98117","POINT (-91.979912 30.13822)"
"C140258-A","140258","AMITA Health Alexian Brothers Medical Center Elk Grove Village","800 W BIESTERFIELD RD","ELK GROVE VILLAGE","60007","17031","IL","42.00355,-88.01729","POINT (-88.014996 42.003705)"
"C314016-A","314016","Greystone Park Psychiatric Hospital","59 KOCH AVENUE","GREYSTONE PARK","07950","34027","NJ","40.835053,-74.502881","POINT (-74.511284 40.834974)"
"C370028-A","370028","INTEGRIS Baptist Medical Center","3300 NORTHWEST EXPRESSWAY","OKLAHOMA CITY","73112","40109","OK","35.529186,-97.576792","POINT (-97.57455 35.52996)"
"C232019-B","232019","Vibra Hospital of Southeastern Michigan - Taylor Campus","10000 TELEGRAPH RD","TAYLOR","48180","26163","MI","42.235246,-83.276574","POINT (-83.2771 42.23512)"
"C030022-A","030022","Valleywise Health Medical Center (FKA Maricopa Medical Center)","2601 EAST ROOSEVELT STREET","PHOENIX","85008","04013","AZ","33.457564,-112.026249","POINT (-112.026329 33.458524)"
"C394008-A","394008","Friends Hospital","4641 ROOSEVELT BOULEVARD","PHILADELPHIA","19124","42101","PA","40.025185,-75.103192","POINT (-75.100544 40.028313)"
"C431309-A","431309","Community Memorial Hospital","809 JACKSON  POST OFFICE BOX 319","BURKE","57523","46053","SD","43.19739,-99.27996",
"C240071-A","240071","District One Hospital","200 STATE AVENUE","FARIBAULT","55021","27131","MN","44.288676,-93.257489","POINT (-93.256022 44.288704)"
"C330202-A","330202","NYC Health and Hospitals - Kings County (FKA Kings County Hospital Center)","451 CLARKSON AVENUE","BROOKLYN","11203","36047","NY","40.65625,-73.944614","POINT (-73.945601 40.655691)"
"C454149-A","454149","Perimeter Behavioral Hospital of Dallas","2696 W WALNUT STREET","GARLAND","75042","48113","TX","32.916384,-96.668905","POINT (-96.669199 32.916506)"
"C394052-A","394052","Haven Behavioral Hospital of Eastern Pennsylvania","145 NORTH 6TH STREET","READING","19601","42011","PA","40.3376,-75.92572","POINT (-75.925814 40.338125)"
"C174016-A","174016","Prairie View","1901 E FIRST STREET PO BOX 467","NEWTON","67114","20079","KS","38.04139,-97.312868",
"C161381-A","161381","Sanford Sheldon Medical Center","118 NORTH 7TH AVENUE","SHELDON","51201","19141","IA","43.186834,-95.846611","POINT (-95.84727 43.186975)"
"C331318-A","331318","Carthage Area Hospital","1001 WEST STREET","CARTHAGE","13619","36045","NY","43.986685,-75.594151","POINT (-75.594781 43.986183)"
"C041314-A","041314","DeWitt Hospital & Nursing Home","1641 WHITEHEAD DRIVE","DE WITT","72042","05001","AR","34.279413,-91.338201","POINT (-91.337491 34.279206)"
